method,score_origin,grid,split,q,nominal_fraction,risk,mean_atom_fraction,precision,iou
atom_occlusion,P20_frozen_cache,machine,test,61,0.61,0.10989604451461926,0.6304335625589225,0.3671113393280359,0.3366935922252974
atom_occlusion,P20_frozen_cache,machine,test,62,0.62,0.10625787938711316,0.6391933574294727,0.3646375792191243,0.3356649251482269
atom_occlusion,P20_frozen_cache,machine,test,63,0.63,0.10248703687771267,0.6490924940538244,0.3619322782030851,0.33416331766869395
atom_occlusion,P20_frozen_cache,machine,test,64,0.64,0.09927099218689721,0.6582858740332684,0.35920080611272576,0.3326668134535369
atom_occlusion,P20_frozen_cache,machine,test,65,0.65,0.09538520831319246,0.6678869587517662,0.3565927533952001,0.3312954807532806
atom_occlusion,P20_frozen_cache,machine,test,66,0.66,0.09133022352136987,0.6790963654904839,0.35345187102068976,0.3294854171743198
atom_occlusion,P20_frozen_cache,machine,test,67,0.67,0.0862323259058258,0.6919998829666608,0.34979137636782287,0.3274683188939196
atom_occlusion,P20_frozen_cache,machine,test,68,0.68,0.08459601738223169,0.6961221993445886,0.34913121570602335,0.3272850724518538
atom_occlusion,P20_frozen_cache,machine,test,69,0.69,0.07954791502408848,0.710103487634156,0.34510851089104816,0.324757381014576
atom_occlusion,P20_frozen_cache,machine,test,70,0.7,0.07550090407632112,0.721212739835758,0.34212131135176616,0.32296102078837935
atom_occlusion,P20_frozen_cache,machine,test,71,0.71,0.07255120934302081,0.7304060254499776,0.3396958899082918,0.32142635890694554
atom_occlusion,P20_frozen_cache,machine,test,72,0.72,0.06992700680676472,0.7378841497959935,0.3379524603145206,0.320465260219588
atom_occlusion,P20_frozen_cache,machine,test,73,0.73,0.06614381717150665,0.7503238550922391,0.3345022074504839,0.3181589421840402
atom_occlusion,P20_frozen_cache,machine,test,74,0.74,0.0628815019938599,0.7602366851487699,0.3320131622440752,0.31659174336856244
atom_occlusion,P20_frozen_cache,machine,test,75,0.75,0.06167112512841858,0.7638299623387016,0.33150106431677445,0.3164346535193181
atom_occlusion,P20_frozen_cache,machine,test,76,0.76,0.057355403934349285,0.7771710950645028,0.32820902895628734,0.3143624589748311
atom_occlusion,P20_frozen_cache,machine,test,77,0.77,0.05380439106799961,0.7893354649652383,0.32503662143536194,0.3122255693271918
atom_occlusion,P20_frozen_cache,machine,test,78,0.78,0.05084665872111293,0.7986204688811724,0.32290603988855177,0.31088656374684004
atom_occlusion,P20_frozen_cache,machine,test,79,0.79,0.047811919194974684,0.808864535251867,0.3204206307711485,0.30920581298797206
atom_occlusion,P20_frozen_cache,machine,test,80,0.8,0.04612033211791751,0.8155131909273813,0.31883200815709073,0.30806514230024984
atom_occlusion,P20_frozen_cache,machine,test,81,0.81,0.04174140832732311,0.830224068096717,0.315269900885065,0.30562427346640736
atom_occlusion,P20_frozen_cache,machine,test,82,0.82,0.03902040749058924,0.8397102978799871,0.31328036912628227,0.3042622539896962
atom_occlusion,P20_frozen_cache,machine,test,83,0.83,0.03652754289838582,0.84926887644453,0.3112119860029838,0.3028276198181042
atom_occlusion,P20_frozen_cache,machine,test,84,0.84,0.034096741755732254,0.8579757519523152,0.30920505752031585,0.30141163735498155
atom_occlusion,P20_frozen_cache,machine,test,85,0.85,0.031459360286686666,0.8676236887169189,0.3070181304427059,0.2999071195464549
atom_occlusion,P20_frozen_cache,machine,test,86,0.86,0.028788630506122993,0.8784812224046892,0.3046253365238099,0.29822006439003074
atom_occlusion,P20_frozen_cache,machine,test,87,0.87,0.02561758770300598,0.8904370274722195,0.30209712903982944,0.2963721244309431
atom_occlusion,P20_frozen_cache,machine,test,88,0.88,0.023312176373483335,0.899076761094537,0.3002905459874658,0.29507895183791527
atom_occlusion,P20_frozen_cache,machine,test,89,0.89,0.020637913870070787,0.9101769965164278,0.2979470413608684,0.2934275965915764
atom_occlusion,P20_frozen_cache,machine,test,90,0.9,0.01923546416178419,0.915582815624,0.2969189316900248,0.2927297205477103
atom_occlusion,P20_frozen_cache,machine,test,91,0.91,0.01572026115240548,0.9300625897251636,0.29393473140930854,0.2905284488629788
atom_occlusion,P20_frozen_cache,machine,test,92,0.92,0.013362046026068997,0.9404097268024115,0.2917138987309413,0.28876778299867895
atom_occlusion,P20_frozen_cache,machine,test,93,0.93,0.011266653310478051,0.9498418368168653,0.2898961092399968,0.28748904102646605
atom_occlusion,P20_frozen_cache,machine,test,94,0.94,0.009497207362195578,0.9569181537892284,0.2887411729399249,0.2867647222072442
atom_occlusion,P20_frozen_cache,machine,test,95,0.95,0.007904730444907856,0.9646818242778838,0.287040336951518,0.28541094181182275
atom_occlusion,P20_frozen_cache,machine,test,96,0.96,0.0038063572265934695,0.9828459221633368,0.28302333666020907,0.2821281299266015
atom_occlusion,P20_frozen_cache,machine,test,97,0.97,0.0011092482654992298,0.9938683547064016,0.2812447824151546,0.28106315815647903
atom_occlusion,P20_frozen_cache,machine,test,98,0.98,0.00024591703337652226,0.9986007345417334,0.2805677639982169,0.28054167482587694
atom_occlusion,P20_frozen_cache,machine,test,99,0.99,3.481132870929275e-05,0.9997676723499286,0.28042209660860834,0.2804183501879779
atom_occlusion,P20_frozen_cache,machine,test,100,1.0,0.0,1.0,0.2803874299751492,0.2803874299751492
gradinput,P01_checkpoint_rerun,exact_integer,calibration,0,0.0,1.0,0.0,0.0,0.0
gradinput,P01_checkpoint_rerun,exact_integer,calibration,1,0.01,0.7155596749266265,0.038832759623658626,0.627278299072973,0.2829113358751075
gradinput,P01_checkpoint_rerun,exact_integer,calibration,2,0.02,0.7112337848620822,0.03987237593695166,0.6183930784887607,0.2792338786008517
gradinput,P01_checkpoint_rerun,exact_integer,calibration,3,0.03,0.6996131818148061,0.04451957798119884,0.5891355491416363,0.2609069684813658
gradinput,P01_checkpoint_rerun,exact_integer,calibration,4,0.04,0.6843680705110173,0.05230529483247348,0.5556880171529281,0.24202241827952967
gradinput,P01_checkpoint_rerun,exact_integer,calibration,5,0.05,0.6563176340872116,0.07146821027535162,0.5197824737140662,0.24002269039788102
gradinput,P01_checkpoint_rerun,exact_integer,calibration,6,0.06,0.6437792836928793,0.08128047488358635,0.49595541303905016,0.23092387953213403
gradinput,P01_checkpoint_rerun,exact_integer,calibration,7,0.07,0.6358436525437423,0.08825021120196502,0.4811147247437434,0.22431443199808873
gradinput,P01_checkpoint_rerun,exact_integer,calibration,8,0.08,0.6301129217471567,0.09457320573093737,0.46725333376574124,0.21611117676369204
gradinput,P01_checkpoint_rerun,exact_integer,calibration,9,0.09,0.6113010705672264,0.10935276158597591,0.4549739406314097,0.2205862350874827
gradinput,P01_checkpoint_rerun,exact_integer,calibration,10,0.1,0.6012401561973275,0.11923673909718553,0.4442418022182446,0.21878843192165603
gradinput,P01_checkpoint_rerun,exact_integer,calibration,11,0.11,0.5925834310202058,0.1286813280269692,0.434025907514918,0.21608352492042399
gradinput,P01_checkpoint_rerun,exact_integer,calibration,12,0.12,0.5870806071714898,0.13572165263079028,0.4258876094405126,0.21348252703938053
gradinput,P01_checkpoint_rerun,exact_integer,calibration,13,0.13,0.5736693544783118,0.1483662494008562,0.4183903041245776,0.21617344900442426
gradinput,P01_checkpoint_rerun,exact_integer,calibration,14,0.14,0.5626973772164916,0.15955501937259028,0.4116853700858085,0.21788726000566408
gradinput,P01_checkpoint_rerun,exact_integer,calibration,15,0.15,0.5559380111086253,0.16769647564508364,0.4060824040904286,0.21732598218805294
gradinput,P01_checkpoint_rerun,exact_integer,calibration,16,0.16,0.5484127566161449,0.1768345078689763,0.40062652142960276,0.217540550549952
gradinput,P01_checkpoint_rerun,exact_integer,calibration,17,0.17,0.5356841488877694,0.19041663452660856,0.39459400984353776,0.2208046756041632
gradinput,P01_checkpoint_rerun,exact_integer,calibration,18,0.18,0.5274165688689875,0.19940267296563297,0.39085596247433196,0.2226022397596169
gradinput,P01_checkpoint_rerun,exact_integer,calibration,19,0.19,0.5210840730674093,0.20748360228991602,0.3869966266121484,0.22344537595723454
gradinput,P01_checkpoint_rerun,exact_integer,calibration,20,0.2,0.5155622609789192,0.21416555529307224,0.384492559562348,0.2244923516789633
gradinput,P01_checkpoint_rerun,exact_integer,calibration,21,0.21,0.5019853774498053,0.22981569416637893,0.37901114194501045,0.22772747644612307
gradinput,P01_checkpoint_rerun,exact_integer,calibration,22,0.22,0.493231212381968,0.2405142142743002,0.37523138959143776,0.2294178925928463
gradinput,P01_checkpoint_rerun,exact_integer,calibration,23,0.23,0.48688020066838894,0.2485661927088592,0.37253402656647605,0.23087956262806456
gradinput,P01_checkpoint_rerun,exact_integer,calibration,24,0.24,0.47973573911681494,0.2577262229465603,0.36977999553527263,0.2323351285442869
gradinput,P01_checkpoint_rerun,exact_integer,calibration,25,0.25,0.47389521872262375,0.2650262658597386,0.3675120427762285,0.2332866714432807
gradinput,P01_checkpoint_rerun,exact_integer,calibration,26,0.26,0.46395181406997527,0.2782136265990654,0.36382415772452875,0.23517794699890127
gradinput,P01_checkpoint_rerun,exact_integer,calibration,27,0.27,0.45619867172167816,0.2884883970708847,0.360834487137828,0.2366006538370544
gradinput,P01_checkpoint_rerun,exact_integer,calibration,28,0.28,0.45081388373477704,0.2966650996756083,0.35810445368717286,0.23700988068729467
gradinput,P01_checkpoint_rerun,exact_integer,calibration,29,0.29,0.44155468863201536,0.3089066073942901,0.3548317494088474,0.2383471024142553
gradinput,P01_checkpoint_rerun,exact_integer,calibration,30,0.3,0.43580545593024417,0.31766176048705985,0.35230737469315343,0.23894025128467825
gradinput,P01_checkpoint_rerun,exact_integer,calibration,31,0.31,0.42814749257061263,0.3288750372983629,0.34929586824872105,0.2399757357912004
gradinput,P01_checkpoint_rerun,exact_integer,calibration,32,0.32,0.4222312878164236,0.33787372414821815,0.34679251000924183,0.24064639943644792
gradinput,P01_checkpoint_rerun,exact_integer,calibration,33,0.33,0.41651423090199075,0.34617712830030545,0.34494807599637406,0.24142673361161665
gradinput,P01_checkpoint_rerun,exact_integer,calibration,34,0.34,0.4070629840387068,0.35998090336882355,0.34185934449099215,0.24271966417120278
gradinput,P01_checkpoint_rerun,exact_integer,calibration,35,0.35,0.4016307655702388,0.36845174183254975,0.3398832293393591,0.2431614349004725
gradinput,P01_checkpoint_rerun,exact_integer,calibration,36,0.36,0.3968411096283323,0.3767888644136888,0.33793520924967185,0.24351970910497805
gradinput,P01_checkpoint_rerun,exact_integer,calibration,37,0.37,0.38796584726300987,0.38976237227286914,0.3350355652359018,0.24447694151153718
gradinput,P01_checkpoint_rerun,exact_integer,calibration,38,0.38,0.3825955373121349,0.39886921325506197,0.332944166918882,0.24486163428818625
gradinput,P01_checkpoint_rerun,exact_integer,calibration,39,0.39,0.37724858679541784,0.4081185479988193,0.33089536925597074,0.24524412649517366
gradinput,P01_checkpoint_rerun,exact_integer,calibration,40,0.4,0.37313043709925936,0.4149344243684043,0.32937668878202697,0.24547399336510978
gradinput,P01_checkpoint_rerun,exact_integer,calibration,41,0.41,0.3635138318463228,0.4299158306952979,0.32654783735357873,0.24646728767219558
gradinput,P01_checkpoint_rerun,exact_integer,calibration,42,0.42,0.35833709724759777,0.43950496831546526,0.32437465222240364,0.24656332616608756
gradinput,P01_checkpoint_rerun,exact_integer,calibration,43,0.43,0.3523662776900779,0.45025309782681144,0.32215411296903357,0.24675530328011144
gradinput,P01_checkpoint_rerun,exact_integer,calibration,44,0.44,0.34753479321921316,0.45794042471702545,0.3209327581276418,0.24730013813665055
gradinput,P01_checkpoint_rerun,exact_integer,calibration,45,0.45,0.34181852041891403,0.46788287246406984,0.31899269156916377,0.2475978524509134
gradinput,P01_checkpoint_rerun,exact_integer,calibration,46,0.46,0.3342428355039047,0.48063729357735224,0.31683519775160085,0.24817271736686303
gradinput,P01_checkpoint_rerun,exact_integer,calibration,47,0.47,0.33080237147468594,0.4873328269578422,0.31590139802492123,0.24849655351831462
gradinput,P01_checkpoint_rerun,exact_integer,calibration,48,0.48,0.32321608245598027,0.49950562336572113,0.31382006142456015,0.24894285938641064
gradinput,P01_checkpoint_rerun,exact_integer,calibration,49,0.49,0.3176986982567306,0.5096064675537498,0.3121186490593444,0.249074474703944
gradinput,P01_checkpoint_rerun,exact_integer,calibration,50,0.5,0.3174139585811652,0.5102408002401034,0.3120104375385054,0.2490553343799082
gradinput,P01_checkpoint_rerun,exact_integer,calibration,51,0.51,0.30720102803050126,0.5290191230772232,0.3088465345838315,0.24952527588255494
gradinput,P01_checkpoint_rerun,exact_integer,calibration,52,0.52,0.3044504289390251,0.5349287586613278,0.30815756305821523,0.2497423054760068
gradinput,P01_checkpoint_rerun,exact_integer,calibration,53,0.53,0.2943833843350981,0.5512927636731318,0.30545207859484946,0.24998588006209688
gradinput,P01_checkpoint_rerun,exact_integer,calibration,54,0.54,0.2912308279191667,0.5579362243100375,0.30463213767219305,0.25026116624657574
gradinput,P01_checkpoint_rerun,exact_integer,calibration,55,0.55,0.28614769888173996,0.5683471822532905,0.3028362953504403,0.25006177300943705
gradinput,P01_checkpoint_rerun,exact_integer,calibration,56,0.56,0.2820550087381501,0.5764939573100245,0.3017986497367951,0.25039774637861234
gradinput,P01_checkpoint_rerun,exact_integer,calibration,57,0.57,0.2752038997458275,0.5883724928041647,0.2999371021190763,0.25044861040138866
gradinput,P01_checkpoint_rerun,exact_integer,calibration,58,0.58,0.2697114511034306,0.5990685495719237,0.2985474739801087,0.25064064168213895
gradinput,P01_checkpoint_rerun,exact_integer,calibration,59,0.59,0.26454672794372797,0.6087097599356763,0.2974646073076043,0.25101400851316524
gradinput,P01_checkpoint_rerun,exact_integer,calibration,60,0.6,0.2613023621378449,0.6146917253595876,0.29683560494921074,0.2512290658969756
gradinput,P01_checkpoint_rerun,exact_integer,calibration,61,0.61,0.25263462802666203,0.6305070426321562,0.2947551032218772,0.25140949578879795
gradinput,P01_checkpoint_rerun,exact_integer,calibration,62,0.62,0.24791978494147368,0.6397043046323294,0.29376993150941827,0.25174134423117817
gradinput,P01_checkpoint_rerun,exact_integer,calibration,63,0.63,0.24275220823733692,0.6488632183581075,0.29284196628345854,0.2520740385268487
gradinput,P01_checkpoint_rerun,exact_integer,calibration,64,0.64,0.23813581749435728,0.6576455176133603,0.2918931781377137,0.2522868189815237
gradinput,P01_checkpoint_rerun,exact_integer,calibration,65,0.65,0.2324050447586044,0.6677783128848084,0.2908956971487639,0.25259335365095004
gradinput,P01_checkpoint_rerun,exact_integer,calibration,66,0.66,0.226343589832781,0.6785926145185649,0.2899277748289058,0.25307903162962886
gradinput,P01_checkpoint_rerun,exact_integer,calibration,67,0.67,0.21786491465987307,0.692448462330669,0.2888649722085896,0.25386029317979547
gradinput,P01_checkpoint_rerun,exact_integer,calibration,68,0.68,0.21599125583317302,0.6965606578788306,0.28856212856976865,0.2540235392997655
gradinput,P01_checkpoint_rerun,exact_integer,calibration,69,0.69,0.20796205153776112,0.7097505533326119,0.28737223974175186,0.25450039760584947
gradinput,P01_checkpoint_rerun,exact_integer,calibration,70,0.7,0.20358087198028163,0.7174043468235767,0.2867554816109887,0.25480603676019253
gradinput,P01_checkpoint_rerun,exact_integer,calibration,71,0.71,0.19628431577905742,0.7297189832366843,0.2858667505903419,0.2554265396206673
gradinput,P01_checkpoint_rerun,exact_integer,calibration,72,0.72,0.19168830979245843,0.737769282351439,0.28537971450971433,0.25584766877329473
gradinput,P01_checkpoint_rerun,exact_integer,calibration,73,0.73,0.18428709776500696,0.7501371935600899,0.28441930308447205,0.2562496565988034
gradinput,P01_checkpoint_rerun,exact_integer,calibration,74,0.74,0.1781086366087563,0.760359891288324,0.28368933910178434,0.2567293216862295
gradinput,P01_checkpoint_rerun,exact_integer,calibration,75,0.75,0.17636169938395527,0.7638206658165753,0.28352612146000755,0.2569329784809588
gradinput,P01_checkpoint_rerun,exact_integer,calibration,76,0.76,0.1685394125584164,0.7767081590804902,0.28279178093809126,0.25783875962187675
gradinput,P01_checkpoint_rerun,exact_integer,calibration,77,0.77,0.1602511856953067,0.7900593979221184,0.28206915890026374,0.2586445212417856
gradinput,P01_checkpoint_rerun,exact_integer,calibration,78,0.78,0.15552700716581858,0.7980593036130904,0.28164731696608525,0.259112889046996
gradinput,P01_checkpoint_rerun,exact_integer,calibration,79,0.79,0.1484828649314614,0.8088098964645983,0.2811500598354048,0.2597956682895082
gradinput,P01_checkpoint_rerun,exact_integer,calibration,80,0.8,0.1441567997751695,0.8154605944349242,0.2808621057816913,0.260196004034385
gradinput,P01_checkpoint_rerun,exact_integer,calibration,81,0.81,0.13342013205056716,0.831141988341061,0.28024479558263593,0.26134014750108464
gradinput,P01_checkpoint_rerun,exact_integer,calibration,82,0.82,0.12854678807057004,0.8391708449217581,0.2798911492533446,0.2618568067850828
gradinput,P01_checkpoint_rerun,exact_integer,calibration,83,0.83,0.12231637239585384,0.8482089561043669,0.2795932349602293,0.26251972693586845
gradinput,P01_checkpoint_rerun,exact_integer,calibration,84,0.84,0.1158975609815162,0.8575998741580715,0.2793161030415005,0.26328282063925684
gradinput,P01_checkpoint_rerun,exact_integer,calibration,85,0.85,0.10803128243044051,0.8685335790722758,0.2790671414561616,0.26425489714161676
gradinput,P01_checkpoint_rerun,exact_integer,calibration,86,0.86,0.10073620787621848,0.8790184985148021,0.2788641020921149,0.26526113277422614
gradinput,P01_checkpoint_rerun,exact_integer,calibration,87,0.87,0.09243464666802814,0.8902593412301233,0.27868477800401237,0.2662490180251244
gradinput,P01_checkpoint_rerun,exact_integer,calibration,88,0.88,0.086314511444091,0.8987127293962631,0.2785273943528892,0.26697769309710045
gradinput,P01_checkpoint_rerun,exact_integer,calibration,89,0.89,0.07725402852125944,0.9099442626040116,0.27862744371711035,0.268388784026752
gradinput,P01_checkpoint_rerun,exact_integer,calibration,90,0.9,0.07303716130206105,0.9158293682134557,0.27863794043299794,0.2690497004384787
gradinput,P01_checkpoint_rerun,exact_integer,calibration,91,0.91,0.06245601717407801,0.9292728290450031,0.27865489643222124,0.2706035038523796
gradinput,P01_checkpoint_rerun,exact_integer,calibration,92,0.92,0.05301796343382239,0.9398611762961147,0.2786806152475098,0.2717791923618799
gradinput,P01_checkpoint_rerun,exact_integer,calibration,93,0.93,0.04417513522221294,0.950375379429014,0.27880937589774757,0.2731251343825942
gradinput,P01_checkpoint_rerun,exact_integer,calibration,94,0.94,0.039053697107514725,0.9572930430038068,0.2788759766124914,0.27397970398072535
gradinput,P01_checkpoint_rerun,exact_integer,calibration,95,0.95,0.03327415196296727,0.9647618444420105,0.2788724019029618,0.2748606965721326
gradinput,P01_checkpoint_rerun,exact_integer,calibration,96,0.96,0.016249698598621756,0.9821290871945787,0.27925786057425983,0.277344845226899
gradinput,P01_checkpoint_rerun,exact_integer,calibration,97,0.97,0.005028257674019925,0.9941060126497764,0.2797187871305668,0.279270018514404
gradinput,P01_checkpoint_rerun,exact_integer,calibration,98,0.98,0.0013723147384309862,0.9987011419504385,0.2798048444826118,0.27973417428776554
gradinput,P01_checkpoint_rerun,exact_integer,calibration,99,0.99,0.0002877345989016547,0.9997928310073173,0.2798232153345316,0.2798140870367304
gradinput,P01_checkpoint_rerun,exact_integer,calibration,100,1.0,0.0,1.0,0.27982386067947546,0.27982386067947546
gradinput,P01_checkpoint_rerun,exact_integer,test,0,0.0,1.0,0.0,0.0,0.0
gradinput,P01_checkpoint_rerun,exact_integer,test,1,0.01,0.7184320037711636,0.03893550928031149,0.6267777942628557,0.27987251702915833
gradinput,P01_checkpoint_rerun,exact_integer,test,2,0.02,0.7146337134932418,0.03999107566494566,0.6183315228446697,0.2764036216414846
gradinput,P01_checkpoint_rerun,exact_integer,test,3,0.03,0.701309864637193,0.044834826923837834,0.5892131888776734,0.2596456742665386
gradinput,P01_checkpoint_rerun,exact_integer,test,4,0.04,0.6861113525017004,0.05252287762263072,0.5576266214166286,0.2426685099787946
gradinput,P01_checkpoint_rerun,exact_integer,test,5,0.05,0.6578928564645192,0.07115131445476044,0.5215236072121091,0.23986513287837935
gradinput,P01_checkpoint_rerun,exact_integer,test,6,0.06,0.6443785995517158,0.08167365641745356,0.4978406850751595,0.23222732608883542
gradinput,P01_checkpoint_rerun,exact_integer,test,7,0.07,0.6354564366109636,0.08886134481337761,0.4833573535282658,0.22617264554637026
gradinput,P01_checkpoint_rerun,exact_integer,test,8,0.08,0.6293385034877357,0.09495907298355585,0.4717198839174038,0.22006465340679057
gradinput,P01_checkpoint_rerun,exact_integer,test,9,0.09,0.6128058175788635,0.10864059190508,0.45921450782422746,0.22149793225771078
gradinput,P01_checkpoint_rerun,exact_integer,test,10,0.1,0.6005287395640702,0.11912892802861859,0.4488058038768375,0.22170360766135783
gradinput,P01_checkpoint_rerun,exact_integer,test,11,0.11,0.5917850146708311,0.1285261851138177,0.4387303592491334,0.2196808498238135
gradinput,P01_checkpoint_rerun,exact_integer,test,12,0.12,0.5855619494376263,0.13629203869143156,0.430610282371175,0.21702075292776818
gradinput,P01_checkpoint_rerun,exact_integer,test,13,0.13,0.5726632773990317,0.14826615415802413,0.4236943248021137,0.21957151930660754
gradinput,P01_checkpoint_rerun,exact_integer,test,14,0.14,0.5611942602102916,0.16011058780199183,0.4161197314207756,0.22061856631268376
gradinput,P01_checkpoint_rerun,exact_integer,test,15,0.15,0.5541990091610685,0.16819109916077224,0.4104118602813381,0.22028424310508532
gradinput,P01_checkpoint_rerun,exact_integer,test,16,0.16,0.545808051998423,0.17739304783364707,0.4059459448325625,0.2214363196386355
gradinput,P01_checkpoint_rerun,exact_integer,test,17,0.17,0.533874318175879,0.18943484158404855,0.40070894956763303,0.22475760689125296
gradinput,P01_checkpoint_rerun,exact_integer,test,18,0.18,0.526171287368653,0.19888468766031636,0.39611696687949727,0.22560482500437679
gradinput,P01_checkpoint_rerun,exact_integer,test,19,0.19,0.5176782311078576,0.20847964993186308,0.3916974021744624,0.22675326605624607
gradinput,P01_checkpoint_rerun,exact_integer,test,20,0.2,0.5128051024947853,0.2145977737710138,0.38892692450419464,0.22736366311391815
gradinput,P01_checkpoint_rerun,exact_integer,test,21,0.21,0.49795315499913484,0.22983864637837428,0.3845922144818397,0.23184161740252296
gradinput,P01_checkpoint_rerun,exact_integer,test,22,0.22,0.4892175752026217,0.23997134132550663,0.381593780325007,0.23394274431793532
gradinput,P01_checkpoint_rerun,exact_integer,test,23,0.23,0.48164554067431214,0.24936771666500288,0.37809282949021233,0.23506841374622447
gradinput,P01_checkpoint_rerun,exact_integer,test,24,0.24,0.4747484983592594,0.2581977047214623,0.3755319171300162,0.23647603539343814
gradinput,P01_checkpoint_rerun,exact_integer,test,25,0.25,0.46977037822447554,0.26450400426389203,0.37321954593742845,0.23728338495529028
gradinput,P01_checkpoint_rerun,exact_integer,test,26,0.26,0.4585804742869736,0.2783551250579085,0.3694170993687244,0.23969178530195626
gradinput,P01_checkpoint_rerun,exact_integer,test,27,0.27,0.45142754012125574,0.28837932653799997,0.3663897795711758,0.24090878127252607
gradinput,P01_checkpoint_rerun,exact_integer,test,28,0.28,0.44479138464891205,0.2974846499899692,0.36362201473888894,0.24177900827786136
gradinput,P01_checkpoint_rerun,exact_integer,test,29,0.29,0.4364641513709157,0.3082971561802614,0.36061996013562714,0.24301517389177432
gradinput,P01_checkpoint_rerun,exact_integer,test,30,0.3,0.42965595490439695,0.3173808777177288,0.3582942165025991,0.2441917742236584
gradinput,P01_checkpoint_rerun,exact_integer,test,31,0.31,0.4216376468418303,0.32860023039442254,0.35553711261785925,0.2453170550790295
gradinput,P01_checkpoint_rerun,exact_integer,test,32,0.32,0.41437863240505524,0.33925999046830907,0.3526740081237679,0.24595892753641346
gradinput,P01_checkpoint_rerun,exact_integer,test,33,0.33,0.40938240078233995,0.3467032986635782,0.3506190704832901,0.24638468779392284
gradinput,P01_checkpoint_rerun,exact_integer,test,34,0.34,0.40056445037955424,0.35949544471619393,0.3473826801301998,0.24761259612302494
gradinput,P01_checkpoint_rerun,exact_integer,test,35,0.35,0.3951695966777741,0.36792782912592475,0.34566759685695614,0.2481047382790416
gradinput,P01_checkpoint_rerun,exact_integer,test,36,0.36,0.38940846647228594,0.3770829257526961,0.3433603398258845,0.2485601878577215
gradinput,P01_checkpoint_rerun,exact_integer,test,37,0.37,0.38077464876448436,0.38961068757641676,0.34030234348537436,0.24929205459885206
gradinput,P01_checkpoint_rerun,exact_integer,test,38,0.38,0.3753225141412668,0.39939845277720754,0.33770801703281345,0.24931603576496258
gradinput,P01_checkpoint_rerun,exact_integer,test,39,0.39,0.37014046360264946,0.4082696190713175,0.33582491799844183,0.24988271247310434
gradinput,P01_checkpoint_rerun,exact_integer,test,40,0.4,0.3658677958007745,0.41455919841573446,0.3347621990372429,0.25033951642513086
gradinput,P01_checkpoint_rerun,exact_integer,test,41,0.41,0.3564858982294341,0.4303893326616187,0.331095052648163,0.25074613308091565
gradinput,P01_checkpoint_rerun,exact_integer,test,42,0.42,0.3511781585036847,0.4398554158880383,0.32895243395714024,0.25094527536729855
gradinput,P01_checkpoint_rerun,exact_integer,test,43,0.43,0.3454752583628893,0.450050795678216,0.3269625140217789,0.25131731832290666
gradinput,P01_checkpoint_rerun,exact_integer,test,44,0.44,0.3408847709370964,0.45819079115567507,0.3254325087631973,0.25153062648717744
gradinput,P01_checkpoint_rerun,exact_integer,test,45,0.45,0.3358070075919522,0.4671690544551717,0.3236885103903221,0.2518121499607296
gradinput,P01_checkpoint_rerun,exact_integer,test,46,0.46,0.32734130685479873,0.48145240830700936,0.3206029499522986,0.25186057835402287
gradinput,P01_checkpoint_rerun,exact_integer,test,47,0.47,0.32419391402603626,0.48752449628047295,0.31974535447311386,0.252182417243594
gradinput,P01_checkpoint_rerun,exact_integer,test,48,0.48,0.31631633448858654,0.49969655493487414,0.31786386236487074,0.2529013997460878
gradinput,P01_checkpoint_rerun,exact_integer,test,49,0.49,0.3114737742122238,0.5087908781930854,0.31632051979347275,0.25301017227967987
gradinput,P01_checkpoint_rerun,exact_integer,test,50,0.5,0.3112197628513926,0.5094956939082281,0.3161567992560106,0.252947657265705
gradinput,P01_checkpoint_rerun,exact_integer,test,51,0.51,0.30020336800690395,0.5299123034371523,0.31233278777363155,0.25302585636166114
gradinput,P01_checkpoint_rerun,exact_integer,test,52,0.52,0.29759474644945283,0.53567224485109,0.3116143372813481,0.2531950335565333
gradinput,P01_checkpoint_rerun,exact_integer,test,53,0.53,0.2883526538717579,0.5511786853497651,0.3092034471088274,0.25372523538854014
gradinput,P01_checkpoint_rerun,exact_integer,test,54,0.54,0.28529185249639655,0.557139401899669,0.30855847362299804,0.2541143266392359
gradinput,P01_checkpoint_rerun,exact_integer,test,55,0.55,0.2791011025261983,0.5686457334225209,0.3066568747455001,0.2540269342116857
gradinput,P01_checkpoint_rerun,exact_integer,test,56,0.56,0.2744635611792879,0.5771780086302899,0.30559251716489955,0.2544911599824415
gradinput,P01_checkpoint_rerun,exact_integer,test,57,0.57,0.26777327330646794,0.5886523859520247,0.30402041832423626,0.2547037841031869
gradinput,P01_checkpoint_rerun,exact_integer,test,58,0.58,0.26150365637015033,0.5987363943186399,0.30303465938894736,0.2553708273889944
gradinput,P01_checkpoint_rerun,exact_integer,test,59,0.59,0.25704202321307995,0.60831384896862,0.30142856853591415,0.255140977289469
gradinput,P01_checkpoint_rerun,exact_integer,test,60,0.6,0.2534352088913123,0.6155517662826564,0.3005047157874938,0.25517296123296923
gradinput,P01_checkpoint_rerun,exact_integer,test,61,0.61,0.24466404177367143,0.6304335625589225,0.2986333727558135,0.25544263212850044
gradinput,P01_checkpoint_rerun,exact_integer,test,62,0.62,0.23977287055695484,0.6391933574294727,0.29773756006134555,0.25596978202634774
gradinput,P01_checkpoint_rerun,exact_integer,test,63,0.63,0.2348271468435938,0.6490924940538244,0.296585399089295,0.25611209452954314
