cell_id,family,task,model,seed,method,score_origin,alpha,comparison,machine_q,exact_q,q_change,calibration_occurrences,calibration_changed_sets,test_occurrences,test_changed_sets,machine_risk,exact_risk,delta_risk,machine_mean_atom_fraction,exact_mean_atom_fraction,delta_mean_atom_fraction,machine_precision,exact_precision,delta_precision,machine_iou,exact_iou,delta_iou
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,gradinput,P01_checkpoint_rerun,0.05,fixed_historical_q,97,97,0,1887,0,1847,0,0.0505745823287787,0.0505745823287787,0.0,0.9902939499285937,0.9902939499285937,0.0,0.3073198805103402,0.3073198805103402,0.0,0.3055802206595298,0.3055802206595298,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,gradinput,P01_checkpoint_rerun,0.05,fixed_current_machine_q,97,97,0,1887,0,1847,0,0.0505745823287787,0.0505745823287787,0.0,0.9902939499285937,0.9902939499285937,0.0,0.3073198805103402,0.3073198805103402,0.0,0.3055802206595298,0.3055802206595298,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,gradinput,P01_checkpoint_rerun,0.05,recalibrated,97,97,0,1887,0,1847,0,0.0505745823287787,0.0505745823287787,0.0,0.9902939499285937,0.9902939499285937,0.0,0.3073198805103402,0.3073198805103402,0.0,0.3055802206595298,0.3055802206595298,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,gradinput,P01_checkpoint_rerun,0.1,fixed_historical_q,96,96,0,1887,0,1847,0,0.0988452823320191,0.0988452823320191,0.0,0.9747994993281917,0.9747994993281917,0.0,0.2976899691448806,0.2976899691448806,0.0,0.2916663100285175,0.2916663100285175,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,gradinput,P01_checkpoint_rerun,0.1,fixed_current_machine_q,96,96,0,1887,0,1847,0,0.0988452823320191,0.0988452823320191,0.0,0.9747994993281917,0.9747994993281917,0.0,0.2976899691448806,0.2976899691448806,0.0,0.2916663100285175,0.2916663100285175,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,gradinput,P01_checkpoint_rerun,0.1,recalibrated,96,96,0,1887,0,1847,0,0.0988452823320191,0.0988452823320191,0.0,0.9747994993281917,0.9747994993281917,0.0,0.2976899691448806,0.2976899691448806,0.0,0.2916663100285175,0.2916663100285175,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,gradinput,P01_checkpoint_rerun,0.2,fixed_historical_q,93,93,0,1887,0,1847,0,0.1788754806824659,0.1788754806824659,0.0,0.9462280636892798,0.9462280636892798,0.0,0.2819476761177787,0.2819476761177787,0.0,0.268907839472639,0.268907839472639,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,gradinput,P01_checkpoint_rerun,0.2,fixed_current_machine_q,93,93,0,1887,0,1847,0,0.1788754806824659,0.1788754806824659,0.0,0.9462280636892798,0.9462280636892798,0.0,0.2819476761177787,0.2819476761177787,0.0,0.268907839472639,0.268907839472639,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,gradinput,P01_checkpoint_rerun,0.2,recalibrated,93,93,0,1887,0,1847,0,0.1788754806824659,0.1788754806824659,0.0,0.9462280636892798,0.9462280636892798,0.0,0.2819476761177787,0.2819476761177787,0.0,0.268907839472639,0.268907839472639,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,atom_occlusion,P20_frozen_cache,0.05,fixed_historical_q,47,47,0,1887,0,1847,0,0.0430821637305127,0.0430821637305127,0.0,0.4859745523486533,0.4859745523486533,0.0,0.6050230394148074,0.6050230394148074,0.0,0.5805035912508623,0.5805035912508623,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,atom_occlusion,P20_frozen_cache,0.05,fixed_current_machine_q,47,47,0,1887,0,1847,0,0.0430821637305127,0.0430821637305127,0.0,0.4859745523486533,0.4859745523486533,0.0,0.6050230394148074,0.6050230394148074,0.0,0.5805035912508623,0.5805035912508623,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,atom_occlusion,P20_frozen_cache,0.05,recalibrated,47,47,0,1887,0,1847,0,0.0430821637305127,0.0430821637305127,0.0,0.4859745523486533,0.4859745523486533,0.0,0.6050230394148074,0.6050230394148074,0.0,0.5805035912508623,0.5805035912508623,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,atom_occlusion,P20_frozen_cache,0.1,fixed_historical_q,37,37,0,1887,0,1847,0,0.0892699835106451,0.0892699835106451,0.0,0.3856673704178531,0.3856673704178531,0.0,0.713128755268573,0.713128755268573,0.0,0.6518451693270098,0.6518451693270098,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,atom_occlusion,P20_frozen_cache,0.1,fixed_current_machine_q,37,37,0,1887,0,1847,0,0.0892699835106451,0.0892699835106451,0.0,0.3856673704178531,0.3856673704178531,0.0,0.713128755268573,0.713128755268573,0.0,0.6518451693270098,0.6518451693270098,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,atom_occlusion,P20_frozen_cache,0.1,recalibrated,37,37,0,1887,0,1847,0,0.0892699835106451,0.0892699835106451,0.0,0.3856673704178531,0.3856673704178531,0.0,0.713128755268573,0.713128755268573,0.0,0.6518451693270098,0.6518451693270098,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,atom_occlusion,P20_frozen_cache,0.2,fixed_historical_q,27,27,0,1887,0,1847,0,0.1910711255797877,0.1910711255797877,0.0,0.2866347238712632,0.2866347238712632,0.0,0.8302809381063192,0.8302809381063192,0.0,0.6753981263926109,0.6753981263926109,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,atom_occlusion,P20_frozen_cache,0.2,fixed_current_machine_q,27,27,0,1887,0,1847,0,0.1910711255797877,0.1910711255797877,0.0,0.2866347238712632,0.2866347238712632,0.0,0.8302809381063192,0.8302809381063192,0.0,0.6753981263926109,0.6753981263926109,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,atom_occlusion,P20_frozen_cache,0.2,recalibrated,27,27,0,1887,0,1847,0,0.1910711255797877,0.1910711255797877,0.0,0.2866347238712632,0.2866347238712632,0.0,0.8302809381063192,0.8302809381063192,0.0,0.6753981263926109,0.6753981263926109,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,saliency,P20_frozen_cache,0.05,fixed_historical_q,76,76,0,1887,0,1847,0,0.0409917445245006,0.0409917445245006,0.0,0.7755804835293979,0.7755804835293979,0.0,0.3846428139446537,0.3846428139446537,0.0,0.3767261126345091,0.3767261126345091,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,saliency,P20_frozen_cache,0.05,fixed_current_machine_q,76,76,0,1887,0,1847,0,0.0409917445245006,0.0409917445245006,0.0,0.7755804835293979,0.7755804835293979,0.0,0.3846428139446537,0.3846428139446537,0.0,0.3767261126345091,0.3767261126345091,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,saliency,P20_frozen_cache,0.05,recalibrated,76,76,0,1887,0,1847,0,0.0409917445245006,0.0409917445245006,0.0,0.7755804835293979,0.7755804835293979,0.0,0.3846428139446537,0.3846428139446537,0.0,0.3767261126345091,0.3767261126345091,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,saliency,P20_frozen_cache,0.1,fixed_historical_q,63,63,0,1887,0,1847,0,0.0969467697675617,0.0969467697675617,0.0,0.6469652587254012,0.6469652587254012,0.0,0.431016509339045,0.431016509339045,0.0,0.4086132805380003,0.4086132805380003,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,saliency,P20_frozen_cache,0.1,fixed_current_machine_q,63,63,0,1887,0,1847,0,0.0969467697675617,0.0969467697675617,0.0,0.6469652587254012,0.6469652587254012,0.0,0.431016509339045,0.431016509339045,0.0,0.4086132805380003,0.4086132805380003,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,saliency,P20_frozen_cache,0.1,recalibrated,63,63,0,1887,0,1847,0,0.0969467697675617,0.0969467697675617,0.0,0.6469652587254012,0.6469652587254012,0.0,0.431016509339045,0.431016509339045,0.0,0.4086132805380003,0.4086132805380003,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,saliency,P20_frozen_cache,0.2,fixed_historical_q,44,44,0,1887,0,1847,0,0.1971906009128543,0.1971906009128543,0.0,0.4554649986536656,0.4554649986536656,0.0,0.5346192799306503,0.5346192799306503,0.0,0.4636745448974465,0.4636745448974465,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,saliency,P20_frozen_cache,0.2,fixed_current_machine_q,44,44,0,1887,0,1847,0,0.1971906009128543,0.1971906009128543,0.0,0.4554649986536656,0.4554649986536656,0.0,0.5346192799306503,0.5346192799306503,0.0,0.4636745448974465,0.4636745448974465,0.0
bxaic__indole__gin__seed2026,bxaic,indole,gin,2026,saliency,P20_frozen_cache,0.2,recalibrated,44,44,0,1887,0,1847,0,0.1971906009128543,0.1971906009128543,0.0,0.4554649986536656,0.4554649986536656,0.0,0.5346192799306503,0.5346192799306503,0.0,0.4636745448974465,0.4636745448974465,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,ig,P01_checkpoint_rerun,0.05,fixed_historical_q,79,79,0,1887,0,1847,0,0.0491426383278042,0.0491426383278042,0.0,0.8060574077896853,0.8060574077896853,0.0,0.3689063948135451,0.3689063948135451,0.0,0.3614530994124795,0.3614530994124795,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,ig,P01_checkpoint_rerun,0.05,fixed_current_machine_q,79,79,0,1887,0,1847,0,0.0491426383278042,0.0491426383278042,0.0,0.8060574077896853,0.8060574077896853,0.0,0.3689063948135451,0.3689063948135451,0.0,0.3614530994124795,0.3614530994124795,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,ig,P01_checkpoint_rerun,0.05,recalibrated,79,79,0,1887,0,1847,0,0.0491426383278042,0.0491426383278042,0.0,0.8060574077896853,0.8060574077896853,0.0,0.3689063948135451,0.3689063948135451,0.0,0.3614530994124795,0.3614530994124795,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,ig,P01_checkpoint_rerun,0.1,fixed_historical_q,67,67,0,1887,0,1847,0,0.0980146445224968,0.0980146445224968,0.0,0.6886269315023922,0.6886269315023922,0.0,0.4092258497899282,0.4092258497899282,0.0,0.3905567755889947,0.3905567755889947,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,ig,P01_checkpoint_rerun,0.1,fixed_current_machine_q,67,67,0,1887,0,1847,0,0.0980146445224968,0.0980146445224968,0.0,0.6886269315023922,0.6886269315023922,0.0,0.4092258497899282,0.4092258497899282,0.0,0.3905567755889947,0.3905567755889947,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,ig,P01_checkpoint_rerun,0.1,recalibrated,67,67,0,1887,0,1847,0,0.0980146445224968,0.0980146445224968,0.0,0.6886269315023922,0.6886269315023922,0.0,0.4092258497899282,0.4092258497899282,0.0,0.3905567755889947,0.3905567755889947,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,ig,P01_checkpoint_rerun,0.2,fixed_historical_q,47,47,0,1887,0,1847,0,0.1985001858715978,0.1985001858715978,0.0,0.4859745523486533,0.4859745523486533,0.0,0.506047875126818,0.506047875126818,0.0,0.4427403648296507,0.4427403648296507,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,ig,P01_checkpoint_rerun,0.2,fixed_current_machine_q,47,47,0,1887,0,1847,0,0.1985001858715978,0.1985001858715978,0.0,0.4859745523486533,0.4859745523486533,0.0,0.506047875126818,0.506047875126818,0.0,0.4427403648296507,0.4427403648296507,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,ig,P01_checkpoint_rerun,0.2,recalibrated,47,47,0,1887,0,1847,0,0.1985001858715978,0.1985001858715978,0.0,0.4859745523486533,0.4859745523486533,0.0,0.506047875126818,0.506047875126818,0.0,0.4427403648296507,0.4427403648296507,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,gradinput,P01_checkpoint_rerun,0.05,fixed_historical_q,96,96,0,1887,0,1847,0,0.0490741126366473,0.0490741126366473,0.0,0.9747994993281917,0.9747994993281917,0.0,0.3075204872019437,0.3075204872019437,0.0,0.3036279059380948,0.3036279059380948,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,gradinput,P01_checkpoint_rerun,0.05,fixed_current_machine_q,96,96,0,1887,0,1847,0,0.0490741126366473,0.0490741126366473,0.0,0.9747994993281917,0.9747994993281917,0.0,0.3075204872019437,0.3075204872019437,0.0,0.3036279059380948,0.3036279059380948,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,gradinput,P01_checkpoint_rerun,0.05,recalibrated,96,96,0,1887,0,1847,0,0.0490741126366473,0.0490741126366473,0.0,0.9747994993281917,0.9747994993281917,0.0,0.3075204872019437,0.3075204872019437,0.0,0.3036279059380948,0.3036279059380948,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,gradinput,P01_checkpoint_rerun,0.1,fixed_historical_q,93,93,0,1887,0,1847,0,0.0921752491527818,0.0921752491527818,0.0,0.9462280636892798,0.9462280636892798,0.0,0.3024850796968607,0.3024850796968607,0.0,0.2939082949413047,0.2939082949413047,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,gradinput,P01_checkpoint_rerun,0.1,fixed_current_machine_q,93,93,0,1887,0,1847,0,0.0921752491527818,0.0921752491527818,0.0,0.9462280636892798,0.9462280636892798,0.0,0.3024850796968607,0.3024850796968607,0.0,0.2939082949413047,0.2939082949413047,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,gradinput,P01_checkpoint_rerun,0.1,recalibrated,93,93,0,1887,0,1847,0,0.0921752491527818,0.0921752491527818,0.0,0.9462280636892798,0.9462280636892798,0.0,0.3024850796968607,0.3024850796968607,0.0,0.2939082949413047,0.2939082949413047,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,gradinput,P01_checkpoint_rerun,0.2,fixed_historical_q,85,85,0,1887,0,1847,0,0.2060787146940355,0.2060787146940355,0.0,0.8652452057581667,0.8652452057581667,0.0,0.2897939308541488,0.2897939308541488,0.0,0.2703759007718809,0.2703759007718809,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,gradinput,P01_checkpoint_rerun,0.2,fixed_current_machine_q,85,85,0,1887,0,1847,0,0.2060787146940355,0.2060787146940355,0.0,0.8652452057581667,0.8652452057581667,0.0,0.2897939308541488,0.2897939308541488,0.0,0.2703759007718809,0.2703759007718809,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,gradinput,P01_checkpoint_rerun,0.2,recalibrated,85,85,0,1887,0,1847,0,0.2060787146940355,0.2060787146940355,0.0,0.8652452057581667,0.8652452057581667,0.0,0.2897939308541488,0.2897939308541488,0.0,0.2703759007718809,0.2703759007718809,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,atom_occlusion,P20_frozen_cache,0.05,fixed_historical_q,44,44,0,1887,0,1847,0,0.0456926956317864,0.0456926956317864,0.0,0.4554649986536656,0.4554649986536656,0.0,0.6414726743558677,0.6414726743558677,0.0,0.6132150966707766,0.6132150966707766,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,atom_occlusion,P20_frozen_cache,0.05,fixed_current_machine_q,44,44,0,1887,0,1847,0,0.0456926956317864,0.0456926956317864,0.0,0.4554649986536656,0.4554649986536656,0.0,0.6414726743558677,0.6414726743558677,0.0,0.6132150966707766,0.6132150966707766,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,atom_occlusion,P20_frozen_cache,0.05,recalibrated,44,44,0,1887,0,1847,0,0.0456926956317864,0.0456926956317864,0.0,0.4554649986536656,0.4554649986536656,0.0,0.6414726743558677,0.6414726743558677,0.0,0.6132150966707766,0.6132150966707766,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,atom_occlusion,P20_frozen_cache,0.1,fixed_historical_q,35,35,0,1887,88,1847,87,0.0921819976029515,0.0945684038334292,0.0023864062304777,0.3678004329265359,0.3660944130170112,-0.0017060199095247,0.7414573409404206,0.7423789261239172,0.0009215851834966,0.674430063899986,0.6729803310854726,-0.0014497328145134
bxaic__indole__gin__seed42,bxaic,indole,gin,42,atom_occlusion,P20_frozen_cache,0.1,fixed_current_machine_q,35,35,0,1887,88,1847,87,0.0921819976029515,0.0945684038334292,0.0023864062304777,0.3678004329265359,0.3660944130170112,-0.0017060199095247,0.7414573409404206,0.7423789261239172,0.0009215851834966,0.674430063899986,0.6729803310854726,-0.0014497328145134
bxaic__indole__gin__seed42,bxaic,indole,gin,42,atom_occlusion,P20_frozen_cache,0.1,recalibrated,35,35,0,1887,88,1847,87,0.0921819976029515,0.0945684038334292,0.0023864062304777,0.3678004329265359,0.3660944130170112,-0.0017060199095247,0.7414573409404206,0.7423789261239172,0.0009215851834966,0.674430063899986,0.6729803310854726,-0.0014497328145134
bxaic__indole__gin__seed42,bxaic,indole,gin,42,atom_occlusion,P20_frozen_cache,0.2,fixed_historical_q,27,27,0,1887,0,1847,0,0.1791344669187118,0.1791344669187118,0.0,0.2866347238712632,0.2866347238712632,0.0,0.8380004888701552,0.8380004888701552,0.0,0.6886127863029134,0.6886127863029134,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,atom_occlusion,P20_frozen_cache,0.2,fixed_current_machine_q,27,27,0,1887,0,1847,0,0.1791344669187118,0.1791344669187118,0.0,0.2866347238712632,0.2866347238712632,0.0,0.8380004888701552,0.8380004888701552,0.0,0.6886127863029134,0.6886127863029134,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,atom_occlusion,P20_frozen_cache,0.2,recalibrated,27,27,0,1887,0,1847,0,0.1791344669187118,0.1791344669187118,0.0,0.2866347238712632,0.2866347238712632,0.0,0.8380004888701552,0.8380004888701552,0.0,0.6886127863029134,0.6886127863029134,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,saliency,P20_frozen_cache,0.05,fixed_historical_q,66,66,0,1887,0,1847,0,0.0417471274739822,0.0417471274739822,0.0,0.6771674344541084,0.6771674344541084,0.0,0.4396044806400717,0.4396044806400717,0.0,0.429116282236358,0.429116282236358,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,saliency,P20_frozen_cache,0.05,fixed_current_machine_q,66,66,0,1887,0,1847,0,0.0417471274739822,0.0417471274739822,0.0,0.6771674344541084,0.6771674344541084,0.0,0.4396044806400717,0.4396044806400717,0.0,0.429116282236358,0.429116282236358,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,saliency,P20_frozen_cache,0.05,recalibrated,66,66,0,1887,0,1847,0,0.0417471274739822,0.0417471274739822,0.0,0.6771674344541084,0.6771674344541084,0.0,0.4396044806400717,0.4396044806400717,0.0,0.429116282236358,0.429116282236358,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,saliency,P20_frozen_cache,0.1,fixed_historical_q,56,56,0,1887,101,1847,96,0.0867166784668149,0.0878712418845077,0.0011545634176928,0.5771687133266318,0.5752647248768914,-0.0019039884497403,0.4872282069646197,0.4883090776800065,0.0010808707153867,0.4619173808242405,0.462456439703578,0.0005390588793375
bxaic__indole__gin__seed42,bxaic,indole,gin,42,saliency,P20_frozen_cache,0.1,fixed_current_machine_q,56,56,0,1887,101,1847,96,0.0867166784668149,0.0878712418845077,0.0011545634176928,0.5771687133266318,0.5752647248768914,-0.0019039884497403,0.4872282069646197,0.4883090776800065,0.0010808707153867,0.4619173808242405,0.462456439703578,0.0005390588793375
bxaic__indole__gin__seed42,bxaic,indole,gin,42,saliency,P20_frozen_cache,0.1,recalibrated,56,56,0,1887,101,1847,96,0.0867166784668149,0.0878712418845077,0.0011545634176928,0.5771687133266318,0.5752647248768914,-0.0019039884497403,0.4872282069646197,0.4883090776800065,0.0010808707153867,0.4619173808242405,0.462456439703578,0.0005390588793375
bxaic__indole__gin__seed42,bxaic,indole,gin,42,saliency,P20_frozen_cache,0.2,fixed_historical_q,43,43,0,1887,0,1847,0,0.1751980573718529,0.1751980573718529,0.0,0.4472760748792189,0.4472760748792189,0.0,0.5584179271563924,0.5584179271563924,0.0,0.4941303925731432,0.4941303925731432,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,saliency,P20_frozen_cache,0.2,fixed_current_machine_q,43,43,0,1887,0,1847,0,0.1751980573718529,0.1751980573718529,0.0,0.4472760748792189,0.4472760748792189,0.0,0.5584179271563924,0.5584179271563924,0.0,0.4941303925731432,0.4941303925731432,0.0
bxaic__indole__gin__seed42,bxaic,indole,gin,42,saliency,P20_frozen_cache,0.2,recalibrated,43,43,0,1887,0,1847,0,0.1751980573718529,0.1751980573718529,0.0,0.4472760748792189,0.4472760748792189,0.0,0.5584179271563924,0.5584179271563924,0.0,0.4941303925731432,0.4941303925731432,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,ig,P01_checkpoint_rerun,0.05,fixed_historical_q,4,4,0,657,0,638,0,0.0423878015155905,0.0423878015155905,0.0,0.0560134724761789,0.0560134724761789,0.0,0.7105022850712505,0.7105022850712505,0.0,0.6681144835556599,0.6681144835556599,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,ig,P01_checkpoint_rerun,0.05,fixed_current_machine_q,4,4,0,657,0,638,0,0.0423878015155905,0.0423878015155905,0.0,0.0560134724761789,0.0560134724761789,0.0,0.7105022850712505,0.7105022850712505,0.0,0.6681144835556599,0.6681144835556599,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,ig,P01_checkpoint_rerun,0.05,recalibrated,4,4,0,657,0,638,0,0.0423878015155905,0.0423878015155905,0.0,0.0560134724761789,0.0560134724761789,0.0,0.7105022850712505,0.7105022850712505,0.0,0.6681144835556599,0.6681144835556599,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,ig,P01_checkpoint_rerun,0.1,fixed_historical_q,2,2,0,657,0,638,0,0.1097649062474804,0.1097649062474804,0.0,0.0365457382575857,0.0365457382575857,0.0,0.9612068965517244,0.9612068965517244,0.0,0.851441990304244,0.851441990304244,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,ig,P01_checkpoint_rerun,0.1,fixed_current_machine_q,2,2,0,657,0,638,0,0.1097649062474804,0.1097649062474804,0.0,0.0365457382575857,0.0365457382575857,0.0,0.9612068965517244,0.9612068965517244,0.0,0.851441990304244,0.851441990304244,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,ig,P01_checkpoint_rerun,0.1,recalibrated,2,2,0,657,0,638,0,0.1097649062474804,0.1097649062474804,0.0,0.0365457382575857,0.0365457382575857,0.0,0.9612068965517244,0.9612068965517244,0.0,0.851441990304244,0.851441990304244,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,ig,P01_checkpoint_rerun,0.2,fixed_historical_q,1,1,0,657,0,638,0,0.1261095019369959,0.1261095019369959,0.0,0.0347549874610955,0.0347549874610955,0.0,0.9929467084639498,0.9929467084639498,0.0,0.8668372065269537,0.8668372065269537,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,ig,P01_checkpoint_rerun,0.2,fixed_current_machine_q,1,1,0,657,0,638,0,0.1261095019369959,0.1261095019369959,0.0,0.0347549874610955,0.0347549874610955,0.0,0.9929467084639498,0.9929467084639498,0.0,0.8668372065269537,0.8668372065269537,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,ig,P01_checkpoint_rerun,0.2,recalibrated,1,1,0,657,0,638,0,0.1261095019369959,0.1261095019369959,0.0,0.0347549874610955,0.0347549874610955,0.0,0.9929467084639498,0.9929467084639498,0.0,0.8668372065269537,0.8668372065269537,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,gradinput,P01_checkpoint_rerun,0.05,fixed_historical_q,4,4,0,657,0,638,0,0.0423878015155905,0.0423878015155905,0.0,0.0560134724761789,0.0560134724761789,0.0,0.7105022850712505,0.7105022850712505,0.0,0.6681144835556599,0.6681144835556599,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,gradinput,P01_checkpoint_rerun,0.05,fixed_current_machine_q,4,4,0,657,0,638,0,0.0423878015155905,0.0423878015155905,0.0,0.0560134724761789,0.0560134724761789,0.0,0.7105022850712505,0.7105022850712505,0.0,0.6681144835556599,0.6681144835556599,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,gradinput,P01_checkpoint_rerun,0.05,recalibrated,4,4,0,657,0,638,0,0.0423878015155905,0.0423878015155905,0.0,0.0560134724761789,0.0560134724761789,0.0,0.7105022850712505,0.7105022850712505,0.0,0.6681144835556599,0.6681144835556599,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,gradinput,P01_checkpoint_rerun,0.1,fixed_historical_q,2,2,0,657,0,638,0,0.1097649062474804,0.1097649062474804,0.0,0.0365457382575857,0.0365457382575857,0.0,0.9612068965517244,0.9612068965517244,0.0,0.851441990304244,0.851441990304244,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,gradinput,P01_checkpoint_rerun,0.1,fixed_current_machine_q,2,2,0,657,0,638,0,0.1097649062474804,0.1097649062474804,0.0,0.0365457382575857,0.0365457382575857,0.0,0.9612068965517244,0.9612068965517244,0.0,0.851441990304244,0.851441990304244,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,gradinput,P01_checkpoint_rerun,0.1,recalibrated,2,2,0,657,0,638,0,0.1097649062474804,0.1097649062474804,0.0,0.0365457382575857,0.0365457382575857,0.0,0.9612068965517244,0.9612068965517244,0.0,0.851441990304244,0.851441990304244,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,gradinput,P01_checkpoint_rerun,0.2,fixed_historical_q,1,1,0,657,0,638,0,0.1261095019369959,0.1261095019369959,0.0,0.0347549874610955,0.0347549874610955,0.0,0.9929467084639498,0.9929467084639498,0.0,0.8668372065269537,0.8668372065269537,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,gradinput,P01_checkpoint_rerun,0.2,fixed_current_machine_q,1,1,0,657,0,638,0,0.1261095019369959,0.1261095019369959,0.0,0.0347549874610955,0.0347549874610955,0.0,0.9929467084639498,0.9929467084639498,0.0,0.8668372065269537,0.8668372065269537,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,gradinput,P01_checkpoint_rerun,0.2,recalibrated,1,1,0,657,0,638,0,0.1261095019369959,0.1261095019369959,0.0,0.0347549874610955,0.0347549874610955,0.0,0.9929467084639498,0.9929467084639498,0.0,0.8668372065269537,0.8668372065269537,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,atom_occlusion,P20_frozen_cache,0.05,fixed_historical_q,4,4,0,657,0,638,0,0.0423878015155905,0.0423878015155905,0.0,0.0560134724761789,0.0560134724761789,0.0,0.7105022850712505,0.7105022850712505,0.0,0.6681144835556599,0.6681144835556599,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,atom_occlusion,P20_frozen_cache,0.05,fixed_current_machine_q,4,4,0,657,0,638,0,0.0423878015155905,0.0423878015155905,0.0,0.0560134724761789,0.0560134724761789,0.0,0.7105022850712505,0.7105022850712505,0.0,0.6681144835556599,0.6681144835556599,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,atom_occlusion,P20_frozen_cache,0.05,recalibrated,4,4,0,657,0,638,0,0.0423878015155905,0.0423878015155905,0.0,0.0560134724761789,0.0560134724761789,0.0,0.7105022850712505,0.7105022850712505,0.0,0.6681144835556599,0.6681144835556599,0.0
bxaic__P__gcn__seed123,bxaic,P,gcn,123,atom_occlusion,P20_frozen_cache,0.1,fixed_historical_q,2,2,0,657,0,638,0,0.1097649062474804,0.1097649062474804,0.0,0.0365457382575857,0.0365457382575857,0.0,0.9612068965517244,0.9612068965517244,0.0,0.851441990304244,0.851441990304244,0.0
