cell_id,target,method,policy,alpha,rule_corrected,q_corrected,lambda_corrected,empirical_calibration_risk_corrected,corrected_calibration_risk_corrected,fallback_full_corrected,n_calibration_corrected,n_test_corrected,risk_corrected,mean_atom_fraction_corrected,precision_corrected,iou_corrected,full_molecule_fraction_corrected,rule_naive,q_naive,lambda_naive,empirical_calibration_risk_naive,corrected_calibration_risk_naive,fallback_full_naive,n_calibration_naive,n_test_naive,risk_naive,mean_atom_fraction_naive,precision_naive,iou_naive,full_molecule_fraction_naive,same_point,delta_q,delta_lambda,delta_risk,delta_mean_atom_fraction,delta_precision,delta_iou,delta_full_molecule_fraction
liver__gcn__seed42,hepatotoxic_class,gradinput,index_tiebreak_v1,0.2,corrected,65,0.65,0.1717755011872659,0.19613504526999337,False,33,31,0.1556678088936154,0.6729238683347646,0.3056269426552733,0.270644589796323,0.0,naive,61,0.61,0.18398469721999133,0.2079851473017563,False,33,31,0.17770491157587934,0.6394788726329267,0.3065461213830834,0.26642746922352994,0.0,False,4,0.040000000000000036,-0.022037102682263943,0.0334449957018379,-0.0009191787278101105,0.004217120572793054,0.0
liver__gcn__seed42,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.05,corrected,94,0.9400000000000001,0.018776702600232013,0.04763621134728401,False,33,31,0.016818307140887785,0.967464774639118,0.27422335830151867,0.27256112132888083,0.25806451612903225,naive,91,0.91,0.03389312212841625,0.06230803030110989,False,33,31,0.02984560242624758,0.9411659137826023,0.2748424299238486,0.2711332225843681,0.0967741935483871,False,3,0.030000000000000027,-0.013027295285359796,0.02629886085651567,-0.0006190716223299364,0.0014278987445127123,0.16129032258064516
liver__gcn__seed42,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.1,corrected,84,0.84,0.07038277626512922,0.09772445931615482,False,33,31,0.094164795777699,0.8640171399685732,0.2690402182598089,0.25267148263159595,0.0,naive,81,0.81,0.09062283032871268,0.11736921767198584,False,33,31,0.11620189845996298,0.8390963144227301,0.26795821398899894,0.2482544384740538,0.0,False,3,0.029999999999999916,-0.022037102682263984,0.024920825545843073,0.0010820042708099553,0.004417044157542155,0.0
liver__gcn__seed42,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.2,corrected,65,0.65,0.16925024866201338,0.19368406487783651,False,33,31,0.1556678088936154,0.6867399143938947,0.3016057751790973,0.2670702519477916,0.0,naive,61,0.61,0.18398469721999133,0.2079851473017563,False,33,31,0.17770491157587934,0.6431079048909912,0.30471891633007187,0.2649000987445466,0.0,False,4,0.040000000000000036,-0.022037102682263943,0.04363200950290347,-0.003113141150974552,0.0021701532032449844,0.0
liver__gcn__seed42,hepatotoxic_class,ig,index_tiebreak_v1,0.05,corrected,96,0.96,0.014567948391477802,0.043551244027022575,False,33,31,0.006065618968844775,0.9902002606390994,0.2703980848336284,0.2694790516565307,0.7096774193548387,naive,93,0.93,0.046122559357853476,0.07417777820026955,False,33,31,0.024085233762653112,0.9554825612409047,0.2732025888305307,0.2692905853998656,0.12903225806451613,False,3,0.029999999999999916,-0.018019614793808335,0.03471769939819469,-0.0028045039969022967,0.00018846625666507633,0.5806451612903226
liver__gcn__seed42,hepatotoxic_class,ig,index_tiebreak_v1,0.1,corrected,91,0.91,0.06227497992203874,0.08985512757139054,False,33,31,0.026566623340816883,0.939553010556796,0.27579936772289165,0.2711406602145267,0.06451612903225806,naive,89,0.89,0.09785894932953755,0.12439250964337469,False,33,31,0.045275513017448504,0.9199599374467046,0.27337060031418775,0.26437471504495785,0.06451612903225806,False,2,0.020000000000000018,-0.01870888967663162,0.019593073110091397,0.0024287674087039024,0.006765945169568854,0.0
liver__gcn__seed42,hepatotoxic_class,ig,index_tiebreak_v1,0.2,corrected,70,0.7000000000000001,0.1757001712884066,0.1999442838975711,False,33,31,0.16531765725314115,0.7288413779764066,0.2794032213389549,0.2483475167763094,0.0,naive,64,0.64,0.19820462761639232,0.2217868444512043,False,33,31,0.20100240261530583,0.6659707667547425,0.2863080942045462,0.24821332544589053,0.0,False,6,0.06000000000000005,-0.03568474536216468,0.06287061122166404,-0.006904872865591327,0.00013419133041886466,0.0
liver__gcn__seed42,hepatotoxic_class,ig,include_all_exact_ties_v2,0.05,corrected,96,0.96,0.014567948391477802,0.043551244027022575,False,33,31,0.006065618968844775,0.9902002606390994,0.2703980848336284,0.2694790516565307,0.7096774193548387,naive,93,0.93,0.046122559357853476,0.07417777820026955,False,33,31,0.021781086297215323,0.957095464466711,0.27371192669131167,0.27090348862567204,0.16129032258064516,False,3,0.029999999999999916,-0.01571546732837055,0.03310479617238837,-0.003313841857683242,-0.0014244369691413516,0.5483870967741936
liver__gcn__seed42,hepatotoxic_class,ig,include_all_exact_ties_v2,0.1,corrected,91,0.91,0.06227497992203874,0.08985512757139054,False,33,31,0.024262475875379098,0.9411659137826023,0.2763087055836727,0.2727535634403331,0.0967741935483871,naive,89,0.89,0.09785894932953755,0.12439250964337469,False,33,31,0.045275513017448504,0.9199599374467046,0.27337060031418775,0.26437471504495785,0.06451612903225806,False,2,0.020000000000000018,-0.021013037142069407,0.021205976335897714,0.0029381052694849585,0.008378848395375227,0.03225806451612903
liver__gcn__seed42,hepatotoxic_class,ig,include_all_exact_ties_v2,0.2,corrected,70,0.7000000000000001,0.1757001712884066,0.1999442838975711,False,33,31,0.16531765725314115,0.7339029797123319,0.2783266492709217,0.2472709447082762,0.0,naive,63,0.63,0.19979290861643806,0.22332841130418987,False,33,31,0.20578793965890743,0.669943065902968,0.2845346554192229,0.2454574557594762,0.0,False,7,0.07000000000000006,-0.04047028240576628,0.06395991380936383,-0.006208006148301193,0.0018134889488000128,0.0
liver__gcn__seed42,hepatotoxic_class,saliency,index_tiebreak_v1,0.05,corrected,95,0.9500000000000001,0.018686868686868686,0.047549019607843135,False,33,31,0.008064516129032258,0.9738696534249016,0.27790045635792354,0.2777515729832338,0.3548387096774194,naive,94,0.9400000000000001,0.024747474747474744,0.0534313725490196,False,33,31,0.012672811059907836,0.9649302124271364,0.27806108565068105,0.2773462713195679,0.22580645161290322,False,1,0.010000000000000009,-0.004608294930875579,0.008939440997765224,-0.00016062929275750815,0.00040530166366586906,0.12903225806451615
liver__gcn__seed42,hepatotoxic_class,saliency,index_tiebreak_v1,0.1,corrected,91,0.91,0.06821789321789323,0.0956232492997199,False,33,31,0.044930875576036866,0.939553010556796,0.27937741797092613,0.2783230865261023,0.06451612903225806,naive,89,0.89,0.09027176527176528,0.11702847805788982,False,33,31,0.04741226515420064,0.9199599374467046,0.2856278012620908,0.28402032275544326,0.06451612903225806,False,2,0.020000000000000018,-0.0024813895781637743,0.019593073110091397,-0.006250383291164674,-0.0056972362293409295,0.0
liver__gcn__seed42,hepatotoxic_class,saliency,index_tiebreak_v1,0.2,corrected,81,0.81,0.16465663965663968,0.1892255620196797,False,33,31,0.13846547717515456,0.836277122229724,0.2944237706505164,0.2863465032758873,0.0,naive,77,0.77,0.1978254316489611,0.2214188013063446,False,33,31,0.1519752648784907,0.7969036435440863,0.29998866306393907,0.2877694228331247,0.0,False,4,0.040000000000000036,-0.013509787703336135,0.039373478685637675,-0.005564892413422673,-0.0014229195572373898,0.0
liver__gcn__seed42,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.05,corrected,95,0.9500000000000001,0.018686868686868686,0.047549019607843135,False,33,31,0.0,0.9767232514397899,0.27780381276382665,0.27780381276382665,0.41935483870967744,naive,94,0.9400000000000001,0.024747474747474744,0.0534313725490196,False,33,31,0.004608294930875578,0.9677838104420248,0.2779644420565842,0.2773985111001609,0.2903225806451613,False,1,0.010000000000000009,-0.004608294930875578,0.008939440997765113,-0.00016062929275756366,0.00040530166366575804,0.12903225806451613
liver__gcn__seed42,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.1,corrected,90,0.9,0.07074314574314575,0.09807422969187675,False,33,31,0.031283232896136125,0.9319970638115992,0.2854969645787723,0.28411952279971475,0.0967741935483871,naive,89,0.89,0.09027176527176528,0.11702847805788982,False,33,31,0.031283232896136125,0.926662001161391,0.2865549725627765,0.28510110388715815,0.0967741935483871,False,1,0.010000000000000009,0.0,0.005335062650208222,-0.0010580079840041834,-0.000981581087443395,0.0
liver__gcn__seed42,hepatotoxic_class,saliency,include_all_exact_ties_v2,0.2,corrected,79,0.79,0.16851764792941268,0.19297301122560642,False,33,31,0.14453109614399934,0.8282259174364321,0.2929210855504413,0.2832729077004366,0.06451612903225806,naive,76,0.76,0.19737865620218564,0.22098516631388607,False,33,31,0.1519752648784907,0.7936865177083646,0.29881647544457635,0.28657112761402187,0.03225806451612903,False,3,0.030000000000000027,-0.007444168734491358,0.03453939972806752,-0.005895389894135072,-0.003298219913585254,0.03225806451612903
liver__gcn__seed42,observed_class,atom_occlusion,index_tiebreak_v1,0.05,corrected,96,0.96,0.012785417197181901,0.041821140220794195,False,33,31,0.00248138957816377,0.9902002606390994,0.2716387796227103,0.2710873597164517,0.7096774193548387,naive,93,0.93,0.04939053321406262,0.0773496351783549,False,33,31,0.03773287644255386,0.9554825612409047,0.2719974776601136,0.26834082402251874,0.12903225806451613,False,3,0.029999999999999916,-0.03525148686439009,0.03471769939819469,-0.0003586980374032933,0.002746535693932961,0.5806451612903226
liver__gcn__seed42,observed_class,atom_occlusion,index_tiebreak_v1,0.1,corrected,89,0.89,0.07250739456621809,0.09978658884368227,False,33,31,0.06301941785812754,0.9199599374467046,0.2731574084880927,0.26553426512110534,0.06451612903225806,naive,87,0.87,0.09877002082884437,0.12527678492211367,False,33,31,0.10313521603844183,0.8991889482584723,0.26996775960192915,0.2608427917411807,0.03225806451612903,False,2,0.020000000000000018,-0.0401157981803143,0.02077098918823228,0.0031896488861635763,0.004691473379924649,0.03225806451612903
liver__gcn__seed42,observed_class,atom_occlusion,index_tiebreak_v1,0.2,corrected,78,0.78,0.17103408573996812,0.1954154361593808,False,33,31,0.21550671550671552,0.8107047035470187,0.2626562571369452,0.24113303658055027,0.0,naive,76,0.76,0.188842257959905,0.2126998386081431,False,33,31,0.21798810508487929,0.7857329420128534,0.26815776057457524,0.245022547957462,0.0,False,2,0.020000000000000018,-0.0024813895781637674,0.02497176153416536,-0.005501503437630062,-0.003889511376911736,0.0
liver__gcn__seed42,observed_class,atom_occlusion,include_all_exact_ties_v2,0.05,corrected,96,0.96,0.012785417197181901,0.041821140220794195,False,33,31,0.00248138957816377,0.9902002606390994,0.2716387796227103,0.2710873597164517,0.7096774193548387,naive,93,0.93,0.04939053321406262,0.0773496351783549,False,33,31,0.03773287644255386,0.9554825612409047,0.2719974776601136,0.26834082402251874,0.12903225806451613,False,3,0.029999999999999916,-0.03525148686439009,0.03471769939819469,-0.0003586980374032933,0.002746535693932961,0.5806451612903226
liver__gcn__seed42,observed_class,atom_occlusion,include_all_exact_ties_v2,0.1,corrected,89,0.89,0.07250739456621809,0.09978658884368227,False,33,31,0.06301941785812754,0.9199599374467046,0.2731574084880927,0.26553426512110534,0.06451612903225806,naive,87,0.87,0.09877002082884437,0.12527678492211367,False,33,31,0.10313521603844183,0.9003836913886993,0.26948388863418726,0.2603589207734387,0.03225806451612903,False,2,0.020000000000000018,-0.0401157981803143,0.01957624605800523,0.0036735198539054603,0.005175344347666644,0.03225806451612903
liver__gcn__seed42,observed_class,atom_occlusion,include_all_exact_ties_v2,0.2,corrected,78,0.78,0.17103408573996812,0.1954154361593808,False,33,31,0.21089842057583993,0.8126038796397432,0.2635480135904369,0.24212620359151485,0.0,naive,73,0.73,0.19657717010658188,0.22020725333874122,False,33,31,0.2528555673716964,0.7596565977455774,0.26657560641569283,0.2411370609279052,0.0,False,5,0.050000000000000044,-0.041957146795856465,0.052947281894165865,-0.0030275928252559425,0.0009891426636096379,0.0
liver__gcn__seed42,observed_class,gradinput,index_tiebreak_v1,0.05,corrected,95,0.9500000000000001,0.018582452405981817,0.04744767439404118,False,33,31,0.01912245460632557,0.9738696534249016,0.27184752796204104,0.26908172562437777,0.3548387096774194,naive,90,0.9,0.04999189263895146,0.07793330756133524,False,33,31,0.0907971956359053,0.9252950000969127,0.26570902740119173,0.2568371280463591,0.06451612903225806,False,5,0.050000000000000044,-0.07167474102957973,0.04857465332798894,0.006138500560849303,0.012244597578018657,0.2903225806451613
liver__gcn__seed42,observed_class,gradinput,index_tiebreak_v1,0.1,corrected,87,0.87,0.07197644403526758,0.09927125450481854,False,33,31,0.11974674071448264,0.8991889482584723,0.2631522931090433,0.25208355135235183,0.03225806451612903,naive,78,0.78,0.09599899011663718,0.12258725511320667,False,33,31,0.17124542124542128,0.8107047035470187,0.27182984623413364,0.25217963012562294,0.0,False,9,0.08999999999999997,-0.05149868053093863,0.08848424471145355,-0.008677553125090331,-9.607877327111325e-05,0.03225806451612903
liver__gcn__seed42,observed_class,gradinput,index_tiebreak_v1,0.2,corrected,73,0.73,0.17547425341542988,0.19972501066791723,False,33,31,0.20360195360195366,0.7558931568853623,0.2790791026475922,0.2551703250724179,0.0,naive,69,0.6900000000000001,0.1997463865110924,0.22328325749606026,False,33,31,0.21104612233644493,0.7170734124216248,0.29032695189960306,0.2618299250342594,0.0,False,4,0.039999999999999925,-0.007444168734491274,0.03881974446373748,-0.011247849252010833,-0.006659599961841511,0.0
liver__gcn__seed42,observed_class,gradinput,include_all_exact_ties_v2,0.05,corrected,95,0.9500000000000001,0.018582452405981817,0.04744767439404118,False,33,31,0.01912245460632557,0.9738696534249016,0.27184752796204104,0.26908172562437777,0.3548387096774194,naive,90,0.9,0.04999189263895146,0.07793330756133524,False,33,31,0.0907971956359053,0.9295273551781641,0.2642025577813944,0.25545327680045354,0.0967741935483871,False,5,0.050000000000000044,-0.07167474102957973,0.04434229824673752,0.0076449701806466375,0.013628448823924222,0.25806451612903225
liver__gcn__seed42,observed_class,gradinput,include_all_exact_ties_v2,0.1,corrected,87,0.87,0.07197644403526758,0.09927125450481854,False,33,31,0.11974674071448264,0.9008018514842787,0.2619261093701261,0.25097998598732635,0.03225806451612903,naive,78,0.78,0.09599899011663718,0.12258725511320667,False,33,31,0.17124542124542128,0.8142151399796563,0.2708460656251158,0.2513849687409785,0.0,False,9,0.08999999999999997,-0.05149868053093863,0.08658671150462238,-0.008919956254989703,-0.00040498275365213887,0.03225806451612903
liver__gcn__seed42,observed_class,gradinput,include_all_exact_ties_v2,0.2,corrected,70,0.7000000000000001,0.1706911280440692,0.19508256545453775,False,33,31,0.21104612233644493,0.7402447744604482,0.28056274750472293,0.25322759781987786,0.0,naive,65,0.65,0.1943370899253252,0.21803305786869798,False,33,31,0.2503938713616133,0.6832393592954169,0.2953356526675886,0.26284432291161586,0.0,False,5,0.050000000000000044,-0.039347749025168355,0.057005415165031326,-0.014772905162865668,-0.009616725091737999,0.0
liver__gcn__seed42,observed_class,ig,index_tiebreak_v1,0.05,corrected,96,0.96,0.012785417197181901,0.041821140220794195,False,33,31,0.00248138957816377,0.9902002606390994,0.2716387796227103,0.2710873597164517,0.7096774193548387,naive,93,0.93,0.0466710304945599,0.0747101178329552,False,33,31,0.041238331560912195,0.9554825612409047,0.27125216325887724,0.26737825523571446,0.12903225806451613,False,3,0.029999999999999916,-0.03875694198274843,0.03471769939819469,0.00038661636383308107,0.0037091044807372464,0.5806451612903226
liver__gcn__seed42,observed_class,ig,index_tiebreak_v1,0.1,corrected,90,0.9,0.0707248633719222,0.0980564850374539,False,33,31,0.06370869274095081,0.9252950000969127,0.2709835467886143,0.26262954520313303,0.06451612903225806,naive,83,0.8300000000000001,0.09177810207221973,0.1184905108348015,False,33,31,0.14725865532317148,0.8555840841239669,0.2638494988415527,0.246937995479891,0.0,False,7,0.06999999999999995,-0.08354996258222067,0.06971091597294576,0.007134047947061628,0.01569154972324202,0.06451612903225806
liver__gcn__seed42,observed_class,ig,index_tiebreak_v1,0.2,corrected,77,0.77,0.17478686890451597,0.1990578433485008,False,33,31,0.20490172909527743,0.7969036435440863,0.26589816492344504,0.24226841347475178,0.0,naive,72,0.72,0.19722847958142078,0.22083940665255547,False,33,31,0.24066524872976486,0.7466478675065911,0.2702122322819203,0.241881923818372,0.0,False,5,0.050000000000000044,-0.03576351963448743,0.0502557760374952,-0.004314067358475282,0.00038648965637977373,0.0
liver__gcn__seed42,observed_class,ig,include_all_exact_ties_v2,0.05,corrected,96,0.96,0.012785417197181901,0.041821140220794195,False,33,31,0.00248138957816377,0.9902002606390994,0.2716387796227103,0.2710873597164517,0.7096774193548387,naive,93,0.93,0.0466710304945599,0.0747101178329552,False,33,31,0.041238331560912195,0.9571803541101747,0.27106351960673614,0.26718961158357335,0.16129032258064516,False,3,0.029999999999999916,-0.03875694198274843,0.033019906528924725,0.0005752600159741883,0.0038977481328783536,0.5483870967741936
liver__gcn__seed42,observed_class,ig,include_all_exact_ties_v2,0.1,corrected,90,0.9,0.0707248633719222,0.0980564850374539,False,33,31,0.06370869274095081,0.9269927929661826,0.2707949031364732,0.2624409015509919,0.0967741935483871,naive,83,0.8300000000000001,0.09177810207221973,0.1184905108348015,False,33,31,0.14725865532317148,0.8555840841239669,0.2638494988415527,0.246937995479891,0.0,False,7,0.06999999999999995,-0.08354996258222067,0.07140870884221573,0.006945404294920521,0.015502906071100914,0.0967741935483871
liver__gcn__seed42,observed_class,ig,include_all_exact_ties_v2,0.2,corrected,77,0.77,0.17478686890451597,0.1990578433485008,False,33,31,0.20490172909527743,0.7969036435440863,0.26589816492344504,0.24226841347475178,0.0,naive,72,0.72,0.19722847958142078,0.22083940665255547,False,33,31,0.24066524872976486,0.7482607707323975,0.26873373765826436,0.24084438373159592,0.0,False,5,0.050000000000000044,-0.03576351963448743,0.048642872811688775,-0.002835572734819325,0.0014240297431558635,0.0
liver__gcn__seed42,observed_class,saliency,index_tiebreak_v1,0.05,corrected,95,0.9500000000000001,0.016681521093285797,0.04560265282583621,False,33,31,0.016129032258064516,0.9738696534249016,0.2767483826252046,0.2764803192091991,0.3548387096774194,naive,93,0.93,0.042201426024955434,0.0703719723183391,False,33,31,0.04761904761904762,0.9554825612409047,0.2741752360664301,0.272871584049705,0.12903225806451613,False,2,0.020000000000000018,-0.03149001536098311,0.018387092183996923,0.002573146558774553,0.0036087351594940587,0.22580645161290325
liver__gcn__seed42,observed_class,saliency,index_tiebreak_v1,0.1,corrected,90,0.9,0.07078770902300313,0.09811748228703245,False,33,31,0.060469100791681434,0.9252950000969127,0.28047353111730833,0.277409076106246,0.06451612903225806,naive,89,0.89,0.09705033528562941,0.12360767836546384,False,33,31,0.060469100791681434,0.9199599374467046,0.2815315391013125,0.27839065719368944,0.06451612903225806,False,1,0.010000000000000009,0.0,0.005335062650208111,-0.0010580079840041834,-0.0009815810874434505,0.0
liver__gcn__seed42,observed_class,saliency,index_tiebreak_v1,0.2,corrected,82,0.8200000000000001,0.17314842020724375,0.1974675843187954,False,33,31,0.15134507069990938,0.8475253572682817,0.28458247088937333,0.27499888334268946,0.0,naive,82,0.8200000000000001,0.17314842020724375,0.1974675843187954,False,33,31,0.15134507069990938,0.8475253572682817,0.28458247088937333,0.27499888334268946,0.0,True,0,0.0,0.0,0.0,0.0,0.0,0.0
liver__gcn__seed42,observed_class,saliency,include_all_exact_ties_v2,0.05,corrected,95,0.9500000000000001,0.016681521093285797,0.04560265282583621,False,33,31,0.008064516129032258,0.9751103482139836,0.2778401940395967,0.277721013998281,0.3870967741935484,naive,90,0.9,0.04806043629573041,0.07605865875762069,False,33,31,0.04203592106817913,0.9343084611689475,0.2823997175511348,0.28071505611001885,0.16129032258064516,False,5,0.050000000000000044,-0.033971404939146875,0.04080188704503607,-0.004559523511538099,-0.0029940421117378713,0.22580645161290322
liver__gcn__seed42,observed_class,saliency,include_all_exact_ties_v2,0.1,corrected,90,0.9,0.04806043629573041,0.07605865875762069,False,33,31,0.04203592106817913,0.9343084611689475,0.2823997175511348,0.28071505611001885,0.16129032258064516,naive,89,0.89,0.09452508276037688,0.12115669797330696,False,33,31,0.04203592106817913,0.9317835384402897,0.28310903353559314,0.28135779198195676,0.16129032258064516,False,1,0.010000000000000009,0.0,0.0025249227286577858,-0.0007093159844583363,-0.0006427358719379161,0.0
liver__gcn__seed42,observed_class,saliency,include_all_exact_ties_v2,0.2,corrected,82,0.8200000000000001,0.15799690505572858,0.18276170196585423,False,33,31,0.15134507069990938,0.8608112601976481,0.28119362242412416,0.2716100348774403,0.0967741935483871,naive,81,0.81,0.19063093768976122,0.21443591011065058,False,33,31,0.1538264602780732,0.8507577682893174,0.2841847061526405,0.27335607050182537,0.0967741935483871,False,1,0.010000000000000009,-0.002481389578163823,0.010053491908330714,-0.002991083728516364,-0.0017460356243850783,0.0
liver__gin__seed123,hepatotoxic_class,atom_occlusion,index_tiebreak_v1,0.05,corrected,93,0.93,0.01903570285923227,0.04788759395160779,False,33,31,0.054216392926070354,0.9554825612409047,0.2675379504985085,0.26305852966881355,0.12903225806451613,naive,91,0.91,0.03310496692849634,0.06154305613648175,False,33,31,0.054216392926070354,0.939553010556796,0.2717842066083691,0.26726067218617344,0.06451612903225806,False,2,0.020000000000000018,0.0,0.01592955068410873,-0.004246256109860624,-0.004202142517359897,0.06451612903225806
liver__gin__seed123,hepatotoxic_class,atom_occlusion,index_tiebreak_v1,0.1,corrected,87,0.87,0.07124460506813449,0.09856094021318935,False,33,31,0.07583993067864034,0.8991889482584723,0.27420740997944515,0.2662082259454273,0.03225806451612903,naive,83,0.8300000000000001,0.08538514862044275,0.11228558542572384,False,33,31,0.09037378392217103,0.8555840841239669,0.28196450245041427,0.2708932585973793,0.0,False,4,0.039999999999999925,-0.014533853243530695,0.04360486413450537,-0.007757092470969118,-0.00468503265195197,0.03225806451612903
liver__gin__seed123,hepatotoxic_class,atom_occlusion,index_tiebreak_v1,0.2,corrected,76,0.76,0.16671960936666821,0.19122785615000149,False,33,31,0.14220725511048093,0.7857329420128534,0.2907780718134324,0.2743374768658879,0.0,naive,73,0.73,0.1983213409683998,0.2219001250575645,False,33,31,0.17021150892118636,0.7558931568853623,0.2928313187005673,0.2721132707714807,0.0,False,3,0.030000000000000027,-0.028004253810705426,0.02983978512749108,-0.002053246887134874,0.0022242060944072106,0.0
liver__gin__seed123,hepatotoxic_class,atom_occlusion,include_all_exact_ties_v2,0.05,corrected,93,0.93,0.01903570285923227,0.04788759395160779,False,33,31,0.054216392926070354,0.9570186595511964,0.2674611455829939,0.26298172475329895,0.16129032258064516,naive,91,0.91,0.03310496692849634,0.06154305613648175,False,33,31,0.054216392926070354,0.9410891088670877,0.27170740169285446,0.26718386727065885,0.0967741935483871,False,2,0.020000000000000018,0.0,0.015929550684108618,-0.004246256109860569,-0.004202142517359897,0.06451612903225806
liver__gin__seed123,hepatotoxic_class,atom_occlusion,include_all_exact_ties_v2,0.1,corrected,83,0.8300000000000001,0.06590462913992325,0.09337802240051374,False,33,31,0.09037378392217103,0.8565616012305162,0.2817658690482214,0.2707198281429915,0.0,naive,81,0.81,0.08338714662244075,0.11034634819236896,False,33,31,0.09781795265666235,0.838174655436555,0.28248567887371484,0.2692898725352537,0.0,False,2,0.020000000000000018,-0.007444168734491316,0.018386945793961162,-0.0007198098254934671,0.0014299556077377873,0.0
liver__gin__seed123,hepatotoxic_class,atom_occlusion,include_all_exact_ties_v2,0.2,corrected,76,0.76,0.14471383736089619,0.16986931273263453,False,33,31,0.14220725511048093,0.7857329420128534,0.2907780718134324,0.2743374768658879,0.0,naive,73,0.73,0.19579608844314725,0.21944914466540763,False,33,31,0.16790736145574858,0.7575060601111687,0.29310013590486833,0.27412939980373874,0.0,False,3,0.030000000000000027,-0.025700106345267648,0.028226881901684653,-0.002322064091435927,0.0002080770621491479,0.0
liver__gin__seed123,hepatotoxic_class,gradinput,index_tiebreak_v1,0.05,corrected,95,0.9500000000000001,0.01417944800297741,0.0431741701205369,False,33,31,0.0275119146086888,0.9738696534249016,0.26646034560255855,0.2607307838494336,0.3548387096774194,naive,91,0.91,0.04050600815306697,0.06872641967797677,False,33,31,0.04762889440308796,0.939553010556796,0.26584957530871234,0.25729316767282856,0.06451612903225806,False,4,0.040000000000000036,-0.020116979794399158,0.03431664286810565,0.0006107702938462078,0.0034376161766050406,0.2903225806451613
liver__gin__seed123,hepatotoxic_class,gradinput,index_tiebreak_v1,0.1,corrected,89,0.89,0.06826354473413297,0.09566755812430552,False,33,31,0.06198550553389263,0.9199599374467046,0.26498188803553235,0.2530336960268867,0.06451612903225806,naive,85,0.85,0.09941213470625235,0.12590001309724494,False,33,31,0.08276221985899405,0.8722136505886832,0.2681938003609358,0.2515474797546863,0.0,False,4,0.040000000000000036,-0.020776714325101427,0.0477462868580214,-0.0032119123254034654,0.0014862162722004135,0.06451612903225806
liver__gin__seed123,hepatotoxic_class,gradinput,index_tiebreak_v1,0.2,corrected,77,0.77,0.15928026222143868,0.18400731333257284,False,33,31,0.1460376541021702,0.7969036435440863,0.27031160480203026,0.24754999340389633,0.0,naive,76,0.76,0.18252743988038103,0.20657075047213455,False,33,31,0.1621666863602347,0.7857329420128534,0.27027218368045947,0.24766418211335475,0.0,False,1,0.010000000000000009,-0.016129032258064502,0.011170701531232896,3.9421121570792916e-05,-0.00011418870945842374,0.0
liver__gin__seed123,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.05,corrected,95,0.9500000000000001,0.01417944800297741,0.0431741701205369,False,33,31,0.02520776714325101,0.9770186549609998,0.2668928785478249,0.26226688215972543,0.41935483870967744,naive,91,0.91,0.04050600815306697,0.06872641967797677,False,33,31,0.04532474693765016,0.9485664716288308,0.26536381790444896,0.25791097563359067,0.22580645161290322,False,4,0.040000000000000036,-0.020116979794399147,0.028452183332169034,0.0015290606433759346,0.004355906526134767,0.19354838709677422
liver__gin__seed123,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.1,corrected,89,0.89,0.06826354473413297,0.09566755812430552,False,33,31,0.06198550553389263,0.9241266041133712,0.26425224133814373,0.25230404932949807,0.12903225806451613,naive,82,0.8200000000000001,0.09941779353544059,0.12590550549028057,False,33,31,0.10385403127338613,0.8475253572682817,0.2694941552605647,0.25173995788372633,0.0,False,7,0.06999999999999995,-0.041868525739493505,0.07660124684508951,-0.00524191392242096,0.0005640914457717416,0.12903225806451613
liver__gin__seed123,hepatotoxic_class,gradinput,include_all_exact_ties_v2,0.2,corrected,76,0.76,0.16304692039986157,0.18766318744692448,False,33,31,0.15755839142935915,0.7900068640287109,0.2702406950341701,0.24784692340656547,0.0,naive,72,0.72,0.19924601542248604,0.22279760320417763,False,33,31,0.181131592421915,0.7518987225544492,0.271679918680718,0.2458526223577942,0.0,False,4,0.040000000000000036,-0.02357320099255586,0.03810814147426167,-0.0014392236465479158,0.0019943010487712687,0.0
liver__gin__seed123,hepatotoxic_class,ig,index_tiebreak_v1,0.05,corrected,95,0.9500000000000001,0.018075551899081308,0.046955682725578915,False,33,31,0.03578321320256803,0.9738696534249016,0.26515589969783215,0.2596959002981258,0.3548387096774194,naive,93,0.93,0.04929346252875664,0.07725541951320498,False,33,31,0.059769979124817824,0.9554825612409047,0.2635236121675318,0.2569320245109948,0.12903225806451613,False,2,0.020000000000000018,-0.02398676592224979,0.018387092183996923,0.0016322875303003692,0.0027638757871309982,0.22580645161290325
liver__gin__seed123,hepatotoxic_class,ig,index_tiebreak_v1,0.1,corrected,90,0.9,0.06747626012331893,0.09490342894322132,False,33,31,0.07996573319153961,0.9252950000969127,0.26436750154353683,0.2540083286648717,0.06451612903225806,naive,89,0.89,0.08479227743933627,0.11171015163229697,False,33,31,0.09609476544960413,0.9199599374467046,0.2636793464910554,0.25321475510089964,0.06451612903225806,False,1,0.010000000000000009,-0.016129032258064516,0.005335062650208111,0.0006881550524814317,0.0007935735639720831,0.0
